dimension,value,papers,papers_present,paper_prevalence,conference_equal_paper_prevalence,object_count,object_share,paper_normalized_object_share,conference_equal_paper_normalized_share
module,appendix / algebraic RSR property catalogue,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,appendix / algebraic aggregate comparison,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,appendix / backend configuration,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,appendix / category definitions,250,1,0.004,0.005,2,0.00037,0.000308,0.000385
module,appendix / complete RSR property catalogue,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,appendix / experimental settings,250,1,0.004,0.005,1,0.000185,0.000154,0.000192
module,appendix / §D.2 Construction of Hard Instances,250,1,0.004,0.005,1,0.000185,0.0008,0.001
module,appendix A,250,6,0.024,0.025,8,0.001481,0.001608,0.001629
module,appendix A / Tiny VAE streaming setup,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix A / causal VAE reconstruction,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix A / inference-time adjustment,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
module,appendix A / representative failure cases,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix A.1,250,7,0.028,0.028333,7,0.001296,0.001265,0.001336
module,appendix A.1.1,250,1,0.004,0.005,1,0.000185,0.000108,0.000135
module,appendix A.1.1 MLP encoder architecture,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.1.2 1D U-Net encoder architecture,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.1.3 DAC encoder architecture,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.10,250,2,0.008,0.006667,2,0.00037,0.000421,0.000351
module,appendix A.11,250,3,0.012,0.01,17,0.003148,0.001862,0.001552
module,appendix A.12,250,2,0.008,0.006667,9,0.001667,0.000923,0.000769
module,appendix A.13,250,1,0.004,0.003333,8,0.001481,0.00078,0.00065
module,appendix A.14.2,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.15,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.16,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.17,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.2,250,8,0.032,0.03,8,0.001481,0.001347,0.001325
module,appendix A.2 decoder/diffusion model architecture,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.2.2,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix A.2.3,250,1,0.004,0.005,2,0.00037,0.000216,0.00027
module,appendix A.2.5,250,1,0.004,0.005,2,0.00037,0.000216,0.00027
module,appendix A.23,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.25,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.26,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.3,250,4,0.016,0.015,4,0.000741,0.000661,0.000649
module,appendix A.3 training details,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.3.1,250,1,0.004,0.005,2,0.00037,0.000216,0.00027
module,appendix A.3.10,250,1,0.004,0.005,1,0.000185,0.000108,0.000135
module,appendix A.3.11,250,1,0.004,0.005,1,0.000185,0.000108,0.000135
module,appendix A.3.4,250,1,0.004,0.005,6,0.001111,0.000649,0.000811
module,appendix A.3.5,250,1,0.004,0.005,3,0.000556,0.000324,0.000405
module,appendix A.3.6,250,1,0.004,0.005,3,0.000556,0.000324,0.000405
module,appendix A.3.7,250,1,0.004,0.005,3,0.000556,0.000324,0.000405
module,appendix A.3.8,250,1,0.004,0.005,2,0.00037,0.000216,0.00027
module,appendix A.3.9,250,1,0.004,0.005,5,0.000926,0.000541,0.000676
module,appendix A.4,250,4,0.016,0.015,6,0.001111,0.00117,0.001232
module,appendix A.4 / real-robot setup,250,1,0.004,0.005,1,0.000185,0.000333,0.000417
module,appendix A.4 other hyperparameters,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.4.1,250,1,0.004,0.003333,2,0.00037,0.000286,0.000238
module,appendix A.5,250,3,0.012,0.01,3,0.000556,0.000402,0.000335
module,appendix A.6,250,3,0.012,0.011667,4,0.000741,0.000939,0.000911
module,appendix A.6.1,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.6.2,250,2,0.008,0.006667,2,0.00037,0.00024,0.0002
module,appendix A.6.4,250,2,0.008,0.006667,2,0.00037,0.00024,0.0002
module,appendix A.6.5,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix A.7,250,4,0.016,0.013333,5,0.000926,0.000759,0.000633
module,appendix A.7 listening-study details,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.7 listening-study significance,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix A.8,250,3,0.012,0.01,3,0.000556,0.000564,0.00047
module,appendix A.9,250,3,0.012,0.01,3,0.000556,0.000564,0.00047
module,appendix A.9 BirdSQL,250,1,0.004,0.005,5,0.000926,0.001538,0.001923
module,appendix B,250,10,0.04,0.045,15,0.002778,0.00362,0.004325
module,appendix B / Analytical Computations for the BBP,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,appendix B / VBench-I2V dimensions,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix B / representative failure case,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix B / user study,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix B mechanism,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix B mechanism/result,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix B qualitative evidence,250,1,0.004,0.003333,2,0.00037,0.000421,0.000351
module,appendix B results,250,1,0.004,0.003333,2,0.00037,0.000421,0.000351
module,appendix B statistics,250,1,0.004,0.003333,3,0.000556,0.000632,0.000526
module,appendix B.1,250,6,0.024,0.023333,8,0.001481,0.001249,0.001172
module,appendix B.2,250,5,0.02,0.02,10,0.001852,0.001134,0.001193
module,appendix B.2 GTZAN results,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix B.2 Maestro results,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix B.3,250,6,0.024,0.023333,7,0.001296,0.001313,0.001264
module,appendix B.3 interpretability,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix B.4,250,3,0.012,0.011667,5,0.000926,0.000607,0.000593
module,appendix B.4 removing the latent DFT,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix B.5,250,1,0.004,0.005,1,0.000185,7e-05,8.8e-05
module,appendix B.5 per-band error,250,1,0.004,0.003333,1,0.000185,0.00016,0.000133
module,appendix B.6,250,2,0.008,0.008333,5,0.000926,0.000455,0.000496
module,appendix B.7,250,1,0.004,0.003333,2,0.00037,0.000348,0.00029
module,appendix C,250,11,0.044,0.041667,18,0.003333,0.003183,0.002951
module,appendix C / TreeHFD comparison,250,1,0.004,0.005,1,0.000185,0.000364,0.000455
module,appendix C / long-video extrapolation,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix C / motion conditioning quality check,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix C / negative guidance analysis,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix C / qualitative comparison,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix C / speed-quality trade-off,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix C DINO-v2 T2I,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C DINO-v2 truncated,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C covariance-matching variants,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C dataset-size ablation,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C distributional diagnostics,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C hyperparameters,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix C leak experiment,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C over-parameterized regime,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C text classification,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C theoretical-objective ablation,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C transformer transfer,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C zero-diversity generators,250,1,0.004,0.003333,1,0.000185,0.000267,0.000222
module,appendix C.1,250,5,0.02,0.02,11,0.002037,0.002652,0.003085
module,appendix C.1 / AgentBench dataset,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix C.1 theory verification,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix C.1–C.2,250,1,0.004,0.003333,1,0.000185,0.000143,0.000119
module,appendix C.2,250,8,0.032,0.03,15,0.002778,0.003105,0.00307
module,appendix C.2 / AgentGym dataset,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix C.2 theorem verification,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix C.3,250,7,0.028,0.03,9,0.001667,0.001871,0.002111
module,appendix C.3 false-positive analysis,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix C.3.1,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
module,appendix C.4,250,3,0.012,0.013333,3,0.000556,0.000612,0.000672
module,appendix C.5.1,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
module,appendix C.5.2,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
module,appendix C.6.1,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
module,appendix C.6.2,250,1,0.004,0.005,3,0.000556,0.000245,0.000306
module,appendix C.7.1,250,1,0.004,0.005,1,0.000185,8.2e-05,0.000102
module,appendix C/D,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,appendix D,250,12,0.048,0.043333,48,0.008889,0.006803,0.006268
module,appendix D / AgentBenchPlus environment statistics,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix D / AgentGymPlus environment statistics,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix D / Dependency on p* and Underparametrization,250,1,0.004,0.003333,2,0.00037,0.0008,0.000667
module,appendix D / streaming demo examples,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix D.1,250,12,0.048,0.05,16,0.002963,0.003095,0.00336
module,appendix D.1 ablation,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix D.1 efficiency analysis,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix D.1/E.1,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix D.10,250,1,0.004,0.005,1,0.000185,7e-05,8.8e-05
module,appendix D.2,250,7,0.028,0.028333,12,0.002222,0.001857,0.001993
module,appendix D.2 / 500M and 1.5B training,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,appendix D.2 / LLaMA and Qwen continual pretraining,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,appendix D.2 / OpenTodo variation montage,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix D.2 / scaling,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,appendix D.2 / shared 1.7B and 4B pretraining,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,appendix D.2 / two-stage continual pretraining,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,appendix D.2 ablation,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix D.2 failure mechanism,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix D.2 robust scaling in δ,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix D.2.3,250,1,0.004,0.003333,1,0.000185,0.000167,0.000139
module,appendix D.3,250,5,0.02,0.02,15,0.002778,0.00145,0.001588
module,appendix D.3 / model architectural configuration,250,1,0.004,0.003333,1,0.000185,0.000333,0.000278
module,appendix D.3 / task goals,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix D.3 ablation,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix D.3 diversity analysis,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix D.3.2,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix D.3.3,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix D.4,250,3,0.012,0.013333,3,0.000556,0.000674,0.00077
module,appendix D.4 / BrowserGym action set,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix D.4 SDXL DDIM-50,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix D.5,250,2,0.008,0.01,3,0.000556,0.000515,0.000643
module,appendix D.5 / MAD reliability comparison,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix D.5 sample comparison,250,1,0.004,0.005,1,0.000185,0.000167,0.000208
module,appendix D.6,250,1,0.004,0.005,3,0.000556,0.000211,0.000263
module,appendix D.7,250,1,0.004,0.005,1,0.000185,7e-05,8.8e-05
module,appendix D.8,250,1,0.004,0.005,2,0.00037,0.00014,0.000175
module,appendix D.9,250,1,0.004,0.005,1,0.000185,7e-05,8.8e-05
module,appendix D/E,250,1,0.004,0.003333,1,0.000185,0.00025,0.000208
module,appendix E,250,11,0.044,0.043333,40,0.007407,0.00422,0.003883
module,appendix E / Extension to Other Non-linearities,250,1,0.004,0.003333,1,0.000185,0.0004,0.000333
module,appendix E / appearance aggregate,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E / content aggregate,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E / default task breakdown,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E / largest fluctuation,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E / legacy action invocation counts,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix E / sparsity investigation,250,1,0.004,0.003333,1,0.000185,0.0002,0.000167
module,appendix E / task × variation breakdown,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E / temperature sensitivity,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix E.1,250,3,0.012,0.011667,3,0.000556,0.000542,0.000481
module,appendix E.1 theory/mechanism,250,1,0.004,0.003333,1,0.000185,0.000211,0.000175
module,appendix E.1.1,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix E.1.2,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix E.1.3,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix E.1.4,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix E.2,250,2,0.008,0.006667,4,0.000741,0.000367,0.000306
module,appendix E.3,250,2,0.008,0.006667,3,0.000556,0.000493,0.000411
module,appendix E.4,250,3,0.012,0.01,8,0.001481,0.001659,0.001383
module,appendix E.5,250,3,0.012,0.011667,6,0.001111,0.001298,0.001186
module,appendix E.6,250,2,0.008,0.008333,3,0.000556,0.00075,0.000729
module,appendix F,250,9,0.036,0.036667,63,0.011667,0.006027,0.005725
module,appendix F / Connection to Dynamics,250,1,0.004,0.003333,2,0.00037,0.0008,0.000667
module,appendix F / counterbalanced KnowledgeGraph prompt,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix F / intent misunderstanding,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix F / invalid actions,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix F / limitations and failure cases,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix F / loop actions,250,1,0.004,0.003333,1,0.000185,0.000174,0.000145
module,appendix F.1,250,5,0.02,0.016667,9,0.001667,0.001318,0.001099
module,appendix F.1 prompt templates,250,1,0.004,0.003333,6,0.001111,0.001043,0.00087
module,appendix F.2,250,4,0.016,0.013333,11,0.002037,0.001677,0.001397
module,appendix F.3,250,2,0.008,0.006667,4,0.000741,0.000345,0.000287
module,appendix F.4,250,2,0.008,0.008333,2,0.00037,0.00045,0.000479
module,appendix G,250,7,0.028,0.03,9,0.001667,0.00135,0.001464
module,appendix G / finite precision,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix G / naive IR sensitivity,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix G.1,250,2,0.008,0.008333,3,0.000556,0.00047,0.000421
module,appendix G.2,250,2,0.008,0.008333,2,0.00037,0.00045,0.000479
module,appendix G.3,250,3,0.012,0.013333,4,0.000741,0.00077,0.000879
module,appendix H,250,7,0.028,0.026667,20,0.003704,0.002984,0.003167
module,appendix H / AgentBenchPlus IR alpha=0.5,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H / AgentBenchPlus IR alpha=1,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H / AgentBenchPlus IR alpha=2,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H / AgentGymPlus IR alpha=0.5,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H / AgentGymPlus IR alpha=1,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H / AgentGymPlus IR alpha=2,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix H.1 / convergence metrics,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.1 / small singular directions,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.1 / top-spectrum convergence,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.2,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix H.2 / 10B-token training,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.2 / 1B-token training,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.2 / weight-decay rerun,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.3,250,1,0.004,0.003333,1,0.000185,0.000182,0.000152
module,appendix H.3 / CIFAR10 ResNet20,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.3 / CIFAR10 ViT,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix H.3 / CIFAR100 ResNet110,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix I,250,5,0.02,0.018333,7,0.001296,0.001199,0.001128
module,appendix I / Perturbation-1 TextCraft prompt,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix I / Perturbation-2 TextCraft prompt,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix I / original TextCraft prompt,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix I / spectrum-aware initialization,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix J,250,3,0.012,0.011667,3,0.000556,0.000538,0.000576
module,appendix J / epoch-wise training dynamics,250,1,0.004,0.005,1,0.000185,0.000121,0.000152
module,appendix J / rectangular fast iteration,250,1,0.004,0.003333,1,0.000185,0.000222,0.000185
module,appendix K,250,6,0.024,0.023333,7,0.001296,0.001175,0.001205
module,appendix L,250,3,0.012,0.011667,3,0.000556,0.000571,0.000574
module,appendix M,250,1,0.004,0.003333,1,0.000185,4.8e-05,4e-05
module,appendix M.1,250,1,0.004,0.005,1,0.000185,0.000235,0.000294
module,appendix O.1.1,250,1,0.004,0.003333,2,0.00037,9.6e-05,8e-05
module,appendix O.1.2,250,1,0.004,0.003333,2,0.00037,9.6e-05,8e-05
