left_dimension,left_value,right_dimension,right_value,eligible_papers,papers_present,paper_prevalence_within_left,denominator_objects,object_count,conditional_object_share,paper_normalized_conditional_share,conference_equal_paper_normalized_conditional_share
kind,figure,module,appendix E / sparsity investigation,246,1,0.004065,3071,1,0.000326,0.000813,0.000676
kind,figure,module,appendix E / temperature sensitivity,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,appendix E.1,246,1,0.004065,3071,1,0.000326,9.7e-05,0.000121
kind,figure,module,appendix E.1 theory/mechanism,246,1,0.004065,3071,1,0.000326,0.000339,0.000282
kind,figure,module,appendix E.4,246,1,0.004065,3071,1,0.000326,0.000678,0.000563
kind,figure,module,appendix E.6,246,1,0.004065,3071,1,0.000326,0.00037,0.000464
kind,figure,module,appendix F,246,3,0.012195,3071,9,0.002931,0.00302,0.002592
kind,figure,module,appendix F / Connection to Dynamics,246,1,0.004065,3071,2,0.000651,0.000813,0.000676
kind,figure,module,appendix F / limitations and failure cases,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,appendix F.1,246,2,0.00813,3071,4,0.001303,0.000646,0.000537
kind,figure,module,appendix F.1 prompt templates,246,1,0.004065,3071,6,0.001954,0.001626,0.001351
kind,figure,module,appendix F.2,246,4,0.01626,3071,11,0.003582,0.002929,0.002434
kind,figure,module,appendix F.3,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,appendix G,246,3,0.012195,3071,5,0.001628,0.001128,0.001266
kind,figure,module,appendix G / finite precision,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix G.3,246,1,0.004065,3071,1,0.000326,0.00037,0.000464
kind,figure,module,appendix H,246,3,0.012195,3071,13,0.004233,0.002574,0.003006
kind,figure,module,appendix H.1 / convergence metrics,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.1 / small singular directions,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.1 / top-spectrum convergence,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.2 / 10B-token training,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.2 / 1B-token training,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.2 / weight-decay rerun,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.3 / CIFAR10 ResNet20,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.3 / CIFAR10 ViT,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix H.3 / CIFAR100 ResNet110,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix I,246,1,0.004065,3071,2,0.000651,0.000353,0.000294
kind,figure,module,appendix I / spectrum-aware initialization,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix J / epoch-wise training dynamics,246,1,0.004065,3071,1,0.000326,0.000813,0.00102
kind,figure,module,appendix J / rectangular fast iteration,246,1,0.004065,3071,1,0.000326,0.000226,0.000188
kind,figure,module,appendix K,246,4,0.01626,3071,5,0.001628,0.001832,0.001953
kind,figure,module,appendix M,246,1,0.004065,3071,1,0.000326,0.000116,9.7e-05
kind,figure,module,appendix O.1.1,246,1,0.004065,3071,2,0.000651,0.000232,0.000193
kind,figure,module,appendix O.1.2,246,1,0.004065,3071,2,0.000651,0.000232,0.000193
kind,figure,module,appendix O.1.3,246,1,0.004065,3071,7,0.002279,0.000813,0.000676
kind,figure,module,appendix O.2.3,246,1,0.004065,3071,4,0.001303,0.000465,0.000386
kind,figure,module,appendix O.4.1,246,1,0.004065,3071,1,0.000326,0.000116,9.7e-05
kind,figure,module,appendix O.4.2,246,1,0.004065,3071,4,0.001303,0.000465,0.000386
kind,figure,module,appendix O.4.3,246,1,0.004065,3071,2,0.000651,0.000232,0.000193
kind,figure,module,appendix O/ablation,246,1,0.004065,3071,2,0.000651,0.001626,0.001351
kind,figure,module,appendix Q,246,1,0.004065,3071,4,0.001303,0.000707,0.000588
kind,figure,module,appendix Q/ablation,246,1,0.004065,3071,2,0.000651,0.001626,0.001351
kind,figure,module,appendix ablation / Appendix E.4 Ablations,246,1,0.004065,3071,2,0.000651,0.000903,0.001134
kind,figure,module,appendix method / implementation pipeline,246,1,0.004065,3071,1,0.000326,0.000813,0.00102
kind,figure,module,appendix results / Appendix E.1 ResNet-20 on CIFAR-10,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix results / Appendix E.2 Continual Pretraining,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix.D.1,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,appendix.D.5,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,appendix.D.6,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,appendix/A,246,1,0.004065,3071,1,0.000326,0.000581,0.000483
kind,figure,module,appendix/A.1,246,1,0.004065,3071,2,0.000651,0.000542,0.00068
kind,figure,module,appendix/A.2,246,1,0.004065,3071,4,0.001303,0.001084,0.001361
kind,figure,module,appendix/B,246,1,0.004065,3071,2,0.000651,0.000542,0.00068
kind,figure,module,appendix/B procedural data descriptions,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/B.2,246,1,0.004065,3071,1,0.000326,0.000581,0.000483
kind,figure,module,appendix/E.1,246,1,0.004065,3071,2,0.000651,0.000542,0.00068
kind,figure,module,appendix/F,246,1,0.004065,3071,1,0.000326,0.000271,0.00034
kind,figure,module,appendix/F.1 attention entropy analysis,246,1,0.004065,3071,3,0.000977,0.00053,0.000665
kind,figure,module,appendix/F.2 weight perturbation controls,246,1,0.004065,3071,2,0.000651,0.000353,0.000444
kind,figure,module,appendix/G,246,1,0.004065,3071,1,0.000326,0.000271,0.00034
kind,figure,module,appendix/G procedural data hyperparameter grid search,246,1,0.004065,3071,2,0.000651,0.000353,0.000444
kind,figure,module,appendix/H longer sequences,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/I transferability analysis,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/J vocabulary size,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/K weight decay ablation,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/N.2 semantic data — BLiMP,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/N.2 semantic data — MLP-only transfer,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/N.2 semantic data — code completion,246,1,0.004065,3071,1,0.000326,0.000177,0.000222
kind,figure,module,appendix/community failure evidence,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix/cross-model mechanism,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix/global spectral context,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix/temporal diagnostic,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix/token diagnostic,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix:B.1,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:B.11,246,1,0.004065,3071,2,0.000651,0.000246,0.000205
kind,figure,module,appendix:D,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:E,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:F,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:G,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:H,246,1,0.004065,3071,7,0.002279,0.000862,0.000717
kind,figure,module,appendix:H.4,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:H.5,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:I,246,1,0.004065,3071,7,0.002279,0.000862,0.000717
kind,figure,module,appendix:I.2,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:I.4,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:I.5,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:J,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:J.3,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:J.5,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:K,246,1,0.004065,3071,1,0.000326,0.000123,0.000102
kind,figure,module,appendix:K.3,246,1,0.004065,3071,5,0.001628,0.000656,0.000823
kind,figure,module,appendix:L.1,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:L.2,246,1,0.004065,3071,3,0.000977,0.000393,0.000494
kind,figure,module,appendix:L.3,246,1,0.004065,3071,3,0.000977,0.000393,0.000494
kind,figure,module,appendix:M.1,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:M.2,246,1,0.004065,3071,2,0.000651,0.000262,0.000329
kind,figure,module,appendix:M.3,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:M.4,246,1,0.004065,3071,1,0.000326,0.000131,0.000165
kind,figure,module,appendix:annotation,246,1,0.004065,3071,1,0.000326,0.000194,0.000161
kind,figure,module,appendix:dataset_structure,246,1,0.004065,3071,1,0.000326,0.000194,0.000161
kind,figure,module,appendix:failure_analysis,246,1,0.004065,3071,1,0.000326,0.000194,0.000161
kind,figure,module,appendix:qualitative,246,1,0.004065,3071,12,0.003908,0.002323,0.001931
kind,figure,module,appendix_A_newton_convergence,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix_B,246,1,0.004065,3071,1,0.000326,0.000508,0.000638
kind,figure,module,appendix_B.1,246,1,0.004065,3071,3,0.000977,0.001524,0.001267
kind,figure,module,appendix_B.6,246,1,0.004065,3071,4,0.001303,0.000856,0.000711
kind,figure,module,appendix_B1,246,1,0.004065,3071,2,0.000651,0.000739,0.000928
kind,figure,module,appendix_B3,246,1,0.004065,3071,3,0.000977,0.001109,0.001391
kind,figure,module,appendix_B_chunk_size_ablation,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_B_memory_profiling,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix_B_profiling_modalities,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_C.11,246,1,0.004065,3071,3,0.000977,0.000642,0.000533
kind,figure,module,appendix_C.13,246,1,0.004065,3071,2,0.000651,0.000428,0.000356
kind,figure,module,appendix_C.3,246,1,0.004065,3071,2,0.000651,0.000428,0.000356
kind,figure,module,appendix_C.4,246,1,0.004065,3071,1,0.000326,0.000214,0.000178
kind,figure,module,appendix_C.9.1,246,1,0.004065,3071,3,0.000977,0.000642,0.000533
kind,figure,module,appendix_C1,246,1,0.004065,3071,1,0.000326,0.00037,0.000464
kind,figure,module,appendix_C1_language_modeling,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_C_ggb_prompt,246,1,0.004065,3071,1,0.000326,0.000239,0.0003
kind,figure,module,appendix_C_parser_prompt,246,1,0.004065,3071,1,0.000326,0.000239,0.0003
kind,figure,module,appendix_C_vlm_prompt,246,1,0.004065,3071,1,0.000326,0.000239,0.0003
kind,figure,module,appendix_D,246,1,0.004065,3071,1,0.000326,0.000508,0.000638
kind,figure,module,appendix_D2_solver_implementations,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_D_category_scores,246,1,0.004065,3071,1,0.000326,0.000239,0.0003
kind,figure,module,appendix_E,246,1,0.004065,3071,1,0.000326,0.000508,0.000422
kind,figure,module,appendix_E.1,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_E.2,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_F.1.1,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix_F.1.2,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_F.2,246,1,0.004065,3071,2,0.000651,0.000625,0.00052
kind,figure,module,appendix_F.3,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,appendix_F_cases,246,1,0.004065,3071,5,0.001628,0.001196,0.001501
kind,figure,module,appendix_G,246,1,0.004065,3071,1,0.000326,0.000508,0.000422
kind,figure,module,appendix_b_additional_experiments,246,1,0.004065,3071,3,0.000977,0.001742,0.002187
kind,figure,module,appendix_benchmark_comparison,246,1,0.004065,3071,1,0.000326,0.000214,0.000269
kind,figure,module,appendix_bias,246,1,0.004065,3071,2,0.000651,0.001161,0.001458
kind,figure,module,appendix_bmp_diagnostic,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix_data_format,246,1,0.004065,3071,1,0.000326,0.000214,0.000269
kind,figure,module,appendix_extensive_form_cfr,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix_failure,246,2,0.00813,3071,3,0.000977,0.001009,0.00102
kind,figure,module,appendix_frequency,246,1,0.004065,3071,2,0.000651,0.001161,0.001458
kind,figure,module,appendix_harmfulness_distribution,246,1,0.004065,3071,2,0.000651,0.000428,0.000537
kind,figure,module,appendix_keyword_search,246,1,0.004065,3071,1,0.000326,0.000581,0.000483
kind,figure,module,appendix_mu_sensitivity,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix_mu_trajectory_grid,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix_normal_form_comparison,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,appendix_object_count,246,1,0.004065,3071,2,0.000651,0.001161,0.000965
kind,figure,module,appendix_object_generation,246,1,0.004065,3071,1,0.000326,0.000581,0.000483
kind,figure,module,appendix_qualitative,246,1,0.004065,3071,2,0.000651,0.000428,0.000537
kind,figure,module,appendix_results,246,1,0.004065,3071,15,0.004884,0.002904,0.003644
kind,figure,module,appendix_sensitivity,246,1,0.004065,3071,3,0.000977,0.000642,0.000806
kind,figure,module,appendix_taxonomy,246,1,0.004065,3071,1,0.000326,0.000214,0.000269
kind,figure,module,bandit AvgUtil game CCE approximation,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,bandit AvgUtil regret,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,bandit InstUtil game CCE approximation,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,bandit InstUtil regret,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,case_study,246,1,0.004065,3071,2,0.000651,0.001355,0.001126
kind,figure,module,diagnostic,246,1,0.004065,3071,1,0.000326,0.000678,0.000563
kind,figure,module,experimental_design,246,22,0.089431,3071,33,0.010746,0.009132,0.009076
kind,figure,module,experimental_design / category comparison,246,1,0.004065,3071,1,0.000326,0.000813,0.00102
kind,figure,module,experimental_design/failure,246,1,0.004065,3071,1,0.000326,0.000313,0.00026
kind,figure,module,experiments / downstream qualitative results,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,experiments / joint guidance ablation,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,experiments / joint guidance qualitative ablation,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,experiments / sparse attention long-horizon ablation,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,experiments / streaming demonstration,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,extensive_form_results,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,full-information game CCE approximation,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,full-information regret,246,1,0.004065,3071,1,0.000326,0.00037,0.000307
kind,figure,module,greenbeard robustness,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,human teleportation robustness,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,human validation,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,introduction,246,95,0.386179,3071,104,0.033865,0.052088,0.05036
kind,figure,module,introduction / abstract-side,246,1,0.004065,3071,1,0.000326,0.000581,0.000729
kind,figure,module,introduction / program-of-layers formulation,246,1,0.004065,3071,1,0.000326,0.000508,0.000638
kind,figure,module,introduction / system overview,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,introduction / §1,246,2,0.00813,3071,2,0.000651,0.001032,0.000858
kind,figure,module,introduction / §1–2,246,1,0.004065,3071,1,0.000326,0.000452,0.000375
kind,figure,module,introduction/diagnostic,246,1,0.004065,3071,1,0.000326,0.000678,0.000563
kind,figure,module,large-population ranking,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,latent alignment procedure,246,1,0.004065,3071,1,0.000326,0.000407,0.00051
kind,figure,module,limitations,246,4,0.01626,3071,5,0.001628,0.002087,0.001867
kind,figure,module,main / teaser,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,main model rankings,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,main §6 Numerical experiments,246,1,0.004065,3071,2,0.000651,0.001626,0.002041
kind,figure,module,main.method,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,main.results.section-7.1,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,main.results.section-7.2,246,1,0.004065,3071,1,0.000326,0.000678,0.00085
kind,figure,module,mechanism,246,1,0.004065,3071,2,0.000651,0.000262,0.000218
kind,figure,module,method,246,153,0.621951,3071,252,0.082058,0.110285,0.108438
kind,figure,module,method / Sections 2–3,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,method / agent–environment loop,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,method / attention mechanism,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,method / model architecture and training,246,1,0.004065,3071,1,0.000326,0.00029,0.000241
kind,figure,module,method / overall framework,246,1,0.004065,3071,1,0.000326,0.001016,0.000845
kind,figure,module,method / six-app appearance examples,246,1,0.004065,3071,1,0.000326,0.000407,0.000338
kind,figure,module,method / §1–§2 framework,246,1,0.004065,3071,1,0.000326,0.000452,0.000375
kind,figure,module,method / §3.1,246,1,0.004065,3071,1,0.000326,0.000452,0.000375
kind,figure,module,method / §3.1–§3.2,246,1,0.004065,3071,1,0.000326,0.000452,0.000567
kind,figure,module,method / §3.2,246,1,0.004065,3071,1,0.000326,0.000452,0.000375
