paper_id,conference,analysis_stratum,sample_cohort,category,title,start_page,end_page,pages_spanned,main_text_call_count
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,additional_result,A.3 Image Generation,19,19,1,1
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,additional_result,A.3 Video Editing,19,20,2,1
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,dataset_detail,A.4 Detailed Training Data,19,21,3,1
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,other,A.5 Failure Cases and Computational Cost,20,22,3,1
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,other,A.5 Image/Data/Generalist Limits,22,22,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,implementation_detail,A Models and Table 5,13,13,1,3
iclr-2026-421310926c11,ICLR,oral,foundation_200,dataset_detail,"B Constitutions, Scenarios, Personas and Tables 10–15",13,28,16,4
iclr-2026-421310926c11,ICLR,oral,foundation_200,extended_method,C Data Collection,14,15,2,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,implementation_detail,D Prompts for Judge Scaffold and Tables 16–18,14,29,16,2
iclr-2026-421310926c11,ICLR,oral,foundation_200,hyperparameter,E Optimization,15,15,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,proof,E.1 Uniqueness of Maximum Likelihood in Bradley-Terry-Davidson Model,15,15,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,additional_result,F Prompted Dispositions Variance Calculation,16,16,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,implementation_detail,G Model Survey Details,16,16,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,additional_result,"H Human Validation Details, H.1 and H.2",16,19,4,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,additional_result,I GPQA Validation Details,19,19,1,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,robustness,J Judge Quality Tests,19,21,3,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,additional_result,K Large Population Run,20,23,4,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,robustness,K.1 EigenBench Score Stability as a Function of Dataset Size,20,23,4,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,robustness,K.2 Embedding Dimension Analysis,21,23,3,1
iclr-2026-421310926c11,ICLR,oral,foundation_200,failure_case,L Greenbeard Effect,22,23,2,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,reproducibility,A The Use of Large Language Models,15,15,1,0
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,dataset_detail,B.1 Data Source,15,15,1,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,extended_method,B.2 Automatic Annotation Pipeline,15,16,2,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,implementation_detail,B.3 CoT Prompt,16,17,2,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,dataset_detail,C.1 Prosody-Centric SFT Corpus,16,16,1,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,implementation_detail,C.2 Training Details of EmotionThinker-Base,16,17,2,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,implementation_detail,D.1 Reward Model Data Construction,18,18,1,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,implementation_detail,D.2 GPT Prompt,18,24,7,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,other,E Emotion Reasoning Criteria,18,26,9,1
iclr-2026-99e6f2b9fab2,ICLR,oral,foundation_200,qualitative_example,F Case Study,18,23,6,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,other,A Related Works,17,17,1,0
iclr-2026-de09352af556,ICLR,oral,foundation_200,extended_method,B AIGB Method Details,17,18,2,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,proof,C Theoretical Proofs,19,24,6,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,robustness,D Theoretical Performance Range Tradeoff Discussion,24,25,2,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,extended_method,E AIGB-Pearl Algorithm Summary,25,27,3,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,additional_result,F Additional Experiments,26,31,6,1
iclr-2026-de09352af556,ICLR,oral,foundation_200,extended_method,G Extending AIGB-Pearl to First-price Auctions,32,32,1,0
iclr-2026-de09352af556,ICLR,oral,foundation_200,extended_method,H Extending AIGB-Pearl to Online Setting Discussion,32,32,1,0
iclr-2026-de09352af556,ICLR,oral,foundation_200,other,I LLM Usage,32,32,1,0
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,other,A.1 Meta RL and Unsupervised RL,17,17,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,extended_method,A.2 Online Fine-tuning Diffusion Policies,17,17,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,proof,B.1 Details and Proof of Theorem 4.1,18,19,2,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,proof,B.2 Proof of Theorem 4.2,20,21,2,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,proof,C.1 Analyses of the score intrinsic reward,22,22,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,extended_method,C.2 Analyses of objective J_f,22,22,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,implementation_detail,C.3 Q function optimization,23,23,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,extended_method,C.4 Diffusion policy fine-tuning,23,23,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,dataset_detail,D.1 Domains and tasks,24,24,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,implementation_detail,D.2 Baselines and implementations,24,26,3,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,hyperparameter,D.3 Hyperparameters,26,26,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,additional_result,D.4 Additional experiments in Maze,27,29,3,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,additional_result,D.5 Additional experiments in URLB,29,30,2,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,ablation,D.6 Ablation of timesteps in URLB,30,31,2,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,other,D.7 Computing resource,31,31,1,1
iclr-2026-2a0b369c60a9,ICLR,oral,foundation_200,other,E The Use of Large Language Models,31,31,1,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,ethics_impact,A The Use of Large Language Models (LLMs),13,13,1,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,additional_result,B Shortening Input Sequence Length at Test Time,14,14,1,1
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,additional_result,C Experimental Data of Table 1,14,15,2,1
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,failure_case,D Case Study and Quantitative Evidence of Widespread Background Confounders,15,16,2,1
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,reproducibility,E Algorithm Workflow,17,17,1,1
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,implementation_detail,F More Implementation Details,17,18,2,1
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,robustness,G The Effect of Pre-training,18,19,2,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,additional_result,H Extended Analysis with Additional Epigenomic Signals,19,20,2,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,robustness,I Cross-cell Generalization,21,21,1,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,ablation,J Performance Across Different Input Lengths,21,21,1,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,robustness,K Performance on H1 Cell Line,21,22,2,0
iclr-2026-6962fe3d904f,ICLR,oral,foundation_200,qualitative_example,L Learning Confounder Weights Without Supervision,22,22,1,1
iclr-2026-927309b0632d,ICLR,oral,foundation_200,proof,Appendix A Theory,16,17,2,2
iclr-2026-927309b0632d,ICLR,oral,foundation_200,extended_method,Appendix B Other Formulations for Lavg,17,17,1,2
iclr-2026-927309b0632d,ICLR,oral,foundation_200,other,Appendix C Extended Related Work,17,18,2,1
iclr-2026-927309b0632d,ICLR,oral,foundation_200,implementation_detail,Appendix D Experimental Details,18,22,5,2
iclr-2026-927309b0632d,ICLR,oral,foundation_200,implementation_detail,Appendix E Metrics,22,22,1,1
iclr-2026-927309b0632d,ICLR,oral,foundation_200,additional_result,Appendix F Additional Experiments,22,25,4,3
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,proof,A Proof of Theorems,16,22,7,3
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,additional_result,B Additional Results,23,24,2,1
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,extended_method,C Implementation Details of FIRE,25,25,1,1
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,implementation_detail,D Baseline Methods,26,27,2,1
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,reproducibility,E Detailed Experiment Settings,28,33,6,3
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,dataset_detail,A Aspect Sources and Definitions,16,33,18,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,dataset_detail,B Analysis of the FRABench,16,22,7,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,dataset_detail,B.1 More Detailed Information about the FRABench,17,17,1,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,robustness,B.2 Position Bias Analysis,17,18,2,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,robustness,B.3 Aspect Diversity Analysis,17,19,3,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,dataset_detail,B.4 Aspect Selection across Different Sub-Tasks,18,22,5,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,implementation_detail,C Experiment Detail,20,22,3,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,reproducibility,C.1 Fine-Tuning Details of UFEval,20,20,1,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,dataset_detail,C.2 Detailed Information of Public Benchmarks,20,21,2,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,extended_method,C.3 Aspects Used in the Public Benchmark,21,22,2,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,additional_result,D More Experiment Results,38,49,12,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,additional_result,D.1 In-Domain Evaluation,38,38,1,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,robustness,D.2 Experimental Results for FRAUAs-OOD,39,39,1,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,additional_result,D.3 Experiment Results of UFEval-72B,39,41,3,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,additional_result,D.4 Specific Experimental Results,41,49,9,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,reproducibility,E Human Annotation,50,57,8,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,extended_method,F Image Understanding & Generation Model Alignment Using DPO,58,58,1,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,implementation_detail,G The Prompt Template,59,62,4,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,qualitative_example,H Qualitative Examples,63,71,9,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,additional_result,I The Qualitative Comparison for Image Generation,71,72,2,1
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,other,J The Usage of LLM,71,72,2,0
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,other,A Appendix overview,15,15,1,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,extended_method,B Motivations Behind Our Approach on a High Level,15,17,3,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,proof,C Gaussian Certifiability and Connections with Related Notions,17,19,3,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,additional_result,D Assumptions and Comparison with Previous Works,19,22,4,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,extended_method,E Noisy Newton-based Unlearning Mechanism,22,23,2,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,proof,F Main Theoretical Result: Assumptions and Conclusions,23,29,7,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,proof,G Proofs in the Case of Gaussian Features,29,33,5,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,robustness,H Extension of the Proof in the Case of Sub-Gaussian Features,33,33,1,1
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,additional_result,I Additional Numerical Experiments,33,38,6,1
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,implementation_detail,9.1 Implementation Details,15,16,2,3
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,additional_result,9.2 Geometry Distribution Formulation,16,16,1,1
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,additional_result,9.3 Novel Pose Generation,17,17,1,2
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,qualitative_example,9.4 Discussion on Our Representation Capability,17,18,2,1
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,qualitative_example,9.5 Identities/Garments Interpolation,19,20,2,1
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,other,9.6 Use of Large Language Models,19,19,1,0
iclr-2026-9a1a4fec2317,ICLR,oral,foundation_200,additional_result,Unnumbered visual appendix material: UV and texture demonstrations,19,20,2,0
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,extended_method,Appendix A Review of Single-Step Speculative Sampling,14,14,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix B Equivalence of Canonical Decomposition and Relaxed LP,14,15,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix C Computing H* for Independent Drafts is Submodular Minimization,15,16,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix D Computing H* for n=2 Independent Drafts is Submodular QPBO,16,16,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix E Complementary Slackness Derivation,17,18,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix F Max-Flow Transformation Derivation,18,18,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix G Proofs of Residual LPs,19,19,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix H Greedy Polymatroid Algorithm for Outer Residual LP,19,20,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix I Global Outer Solution,20,23,4,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix J Global Inner Solution,23,25,3,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,implementation_detail,Appendix K Truncated Solver Details,26,26,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,proof,Appendix L Approximation Guarantees,26,27,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,dataset_detail,Appendix M Experimental Setup,28,28,1,2
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,extended_method,Appendix N Top-k Sampling for the Relaxed OTLP,28,28,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,additional_result,Appendix O Greedy vs. I.I.D. Acceptance Rates,28,29,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,additional_result,Appendix P Gemma-2 Solve Time Comparison,30,30,1,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,ablation,Appendix Q Temperature Ablations,30,31,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,additional_result,Appendix R Multi-Step Experiments,32,33,2,1
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,robustness,Appendix S Generalizing to Non-IID Drafts,33,34,2,2
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,other,A Extended Related Works,15,15,1,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,implementation_detail,B Experiments Settings,15,17,3,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,hyperparameter,C Hyperparameters,17,17,1,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,qualitative_example,D Qualitative Results of Text2Image,18,18,1,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,qualitative_example,E Qualitative Results of Text2Video,19,19,1,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,qualitative_example,F Details for DCoT Experiment,20,21,2,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,implementation_detail,"G Memory Profile, Time Complexity, and Different Diffusion Solvers",21,22,2,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,ablation,H Ablations on the Sub-chain Length h,22,22,1,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,additional_result,I More Results on VBench,22,23,2,1
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,proof,J Proofs,23,27,5,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.1 Proof of Theorem 4.1,16,21,6,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.2 Proof of Proposition 4.2,21,27,7,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.3 Proof of Theorem 4.3,27,29,3,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.4 Proof of Ru(ηM) ≤ Ru(M),29,29,1,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,extended_method,A.5 Coefficient-defining system for Theorem 4.4,29,29,1,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.6 Proof of Theorem 4.4,30,38,9,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,proof,A.7 Proof of Theorem 4.5,38,42,5,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,extended_method,A.8 Weighted objectives under different label noise,42,42,1,1
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,extended_method,B. Model Shift,42,48,7,2
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,additional_result,C. Additional Numerical Results,48,52,5,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,other,Appendix Table of Contents,24,24,1,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,dataset_detail,A Perturbations,25,28,4,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,implementation_detail,B Training,29,30,2,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,C General Evaluation,31,33,3,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,D.1 Copyright-specific Results,34,35,2,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,D.2.1 Direct PII Leakage,36,40,5,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,qualitative_example,D.2.2 Indirect PII Leakage,41,43,3,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,failure_case,D.3 Test set Contamination Results,44,47,4,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,robustness,E.1 Timing Runs,48,49,2,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,E.2 Paraphrased Runs,50,51,2,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,E.3 Architecture Runs,52,52,1,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,F Additional Hubble MIA Results,53,54,2,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,F.1 Full ROC Plots,54,56,3,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,ablation,G Additional Hubble Unlearning Results,57,59,3,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,broader_impact,H Further Discussion,60,60,1,1
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,additional_result,I Additional Plots,61,62,2,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,proof,Appendix A: Gödel Machine with CMP Oracle,15,17,3,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,extended_method,Appendix B: Algorithm,18,18,1,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,implementation_detail,Appendix C: Experimental Details,19,19,1,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,extended_method,Appendix D: Empirical CMP and Its Estimation,20,20,1,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,extended_method,Appendix E: Baselines,21,21,1,1
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,qualitative_example,Appendix F: Discovered Agents,22,31,10,0
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,other,A Further Applications of HTI,15,17,3,2
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,extended_method,B Sampling Algorithm,18,18,1,2
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,reproducibility,C Experimental Details,19,27,9,2
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,extended_method,D Extending to Multiple Hyperparameters,28,28,1,1
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,robustness,E Sparsity Investigation,29,29,1,1
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,other,F LLM Usage,30,30,1,0
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,extended_method,A Backgrounds on Diffusion Models,19,19,1,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,other,B Related Work,19,20,2,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,implementation_detail,C Algorithm Pseudocode,20,20,1,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,extended_method,D Brief Introduction to the Objectives of CBDM and OC,21,21,1,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,other,E More Discussion,21,22,2,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,proof,F Theoretical Supplement,22,26,5,1
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,implementation_detail,G.1 Implementation details,26,26,1,1
